shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S34522,3.44463333,-76.49955639,20,5494
S34523,3.44463333,-76.49955639,0,0
S34523,3.44476028,-76.50305889,1,483
S34523,3.44743472,-76.50373889,2,789
S34523,3.44909972,-76.50412833,3,979
S34523,3.45211278,-76.50490611,4,1341
S34523,3.45302028,-76.50338889,5,1630
S34523,3.45265833,-76.50041333,6,1963
S34523,3.45248111,-76.49777944,7,2200
S34523,3.45238667,-76.495865,8,2461
S34523,3.45253167,-76.49316667,9,2759
S34523,3.45250833,-76.49023167,10,3081
S34523,3.45207111,-76.48679167,11,3466
S34523,3.45229556,-76.48680556,12,4275
S34523,3.45282306,-76.48841722,13,4499
S34524,3.45282306,-76.48841722,0,0
S34524,3.45507667,-76.48821194,1,251
S34524,3.45776639,-76.48841667,2,558
S34524,3.45969694,-76.48895333,3,781
S34524,3.46153361,-76.4884775,4,1051
S34524,3.46251639,-76.48577861,5,1377
S34524,3.4628075,-76.48435444,6,1544
S34524,3.46071306,-76.48399944,7,1877
S34524,3.45962833,-76.486425,8,2192
S34524,3.457485,-76.48586333,9,2505
S34524,3.45768389,-76.48815278,10,2760
S34524,3.45631611,-76.48816444,11,2932
S34524,3.45558444,-76.48981444,12,3199
S34524,3.45300889,-76.49006889,13,3611
S37212,3.4122975,-76.56603667,0,0
S37212,3.41224417,-76.56599111,1,67
S37212,3.41283917,-76.56344833,2,134
S37212,3.41463583,-76.56141194,3,467
S37212,3.41541889,-76.55850111,4,808
S37212,3.41606222,-76.5567175,5,1011
S37212,3.41531,-76.55269611,6,1521
S37212,3.41441444,-76.549365,7,2016
S37215,3.41441444,-76.549365,0,0
S37215,3.4154775,-76.55280444,1,624
S37215,3.41639833,-76.55529139,2,942
S37215,3.41684167,-76.55622861,3,1086
S37215,3.41618833,-76.55800222,4,1282
S37215,3.41701889,-76.559285,5,1479
S37215,3.41676472,-76.56029333,6,1656
S37215,3.41557472,-76.55961917,7,1823
S37215,3.41464528,-76.56157861,8,2096
S37215,3.41341139,-76.56291028,9,2325
S37215,3.4122975,-76.56603667,10,2707
S37213,3.41441444,-76.549365,0,0
S37213,3.4154775,-76.55280444,1,624
S37213,3.41639833,-76.55529139,2,942
S37213,3.41684167,-76.55622861,3,1086
S37213,3.41618833,-76.55800222,4,1282
S37213,3.41701889,-76.559285,5,1479
S37213,3.41676472,-76.56029333,6,1656
S37213,3.41557472,-76.55961917,7,1823
S37213,3.41464528,-76.56157861,8,2096
S37213,3.41341139,-76.56291028,9,2325
S37213,3.4122975,-76.56603667,10,2707
S37213,3.41224417,-76.56599111,11,2774
S37213,3.41283917,-76.56344833,12,2841
S37213,3.41463583,-76.56141194,13,3174
S37213,3.41541889,-76.55850111,14,3515
S37213,3.41606222,-76.5567175,15,3718
S37213,3.41531,-76.55269611,16,4228
S37213,3.41441444,-76.549365,17,4723
S37222,3.41448667,-76.5491425,0,0
S37222,3.4154775,-76.55280444,1,615
S37222,3.41639833,-76.55529139,2,933
S37222,3.41684167,-76.55622861,3,1077
S37222,3.41618833,-76.55800222,4,1273
S37222,3.41701889,-76.559285,5,1470
S37222,3.41676472,-76.56029333,6,1647
S37222,3.41557472,-76.55961917,7,1814
S37222,3.41541889,-76.55850111,8,1951
S37222,3.41606222,-76.5567175,9,2154
S37222,3.41531,-76.55269611,10,2664
S37222,3.41448667,-76.5491425,11,3195
S37812,3.39290028,-76.54596833,0,0
S37812,3.39172639,-76.54793167,1,330
S37812,3.39148167,-76.54961444,2,518
S37812,3.39039583,-76.55152139,3,846
S37812,3.39022611,-76.55363417,4,1121
S37812,3.39154,-76.55377611,5,1277
S37812,3.39303889,-76.55522722,6,1631
S37812,3.39256333,-76.5573,7,1871
S37812,3.39058167,-76.55796861,8,2133
S37812,3.38911667,-76.55854833,9,2359
S37812,3.38760667,-76.55878889,10,2548
S37812,3.38916667,-76.557375,11,2858
S37812,3.390445,-76.55721667,12,3001
S37812,3.3922,-76.55719833,13,3198
S37812,3.39291389,-76.55540806,14,3444
S37812,3.39331306,-76.55330278,15,3682
S37812,3.39370111,-76.55034972,16,4012
S37812,3.3941025,-76.54761028,17,4319
S37812,3.39290028,-76.54596833,18,4629
S37817,3.39256333,-76.5573,0,0
