stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
513050,K1C661,Kr 1 entre Cl 70 y 66,3.48487333,-76.49619333,0
513051,C71IK3C2,Cl 71I entre Kr 3C y 3B,3.48970167,-76.49588,0
513052,K3NC71I1,Kr 3N entre Cl 71I y 72,3.48961833,-76.493785,0
513053,K3NC72E2,Kr 3N entre Cl 72C y 72D,3.491805,-76.492265,0
513054,K3NC732,Kr 3N entre Cl 74 y 75,3.49455833,-76.49089333,0
513055,K3NC842,Kr 3N entre Cl 83A y 84,3.49700167,-76.4896,0
513057,C62K4A2,Cl 62 entre Kr 4A y 4,3.48221167,-76.50041333,0
513058,K1C66N2,Kr 1 entre Cl 62A y 66,3.48375,-76.49632,0
513059,C66K1A,Cl 66 entre Kr 1A y 1A6,3.48194389,-76.49411028,0
513062,C70K1A12,Cl 70 entre Kr 1A12 y 1A11,3.48113667,-76.48889833,0
513063,C70K1A10,Cl 70 entre Kr 1A10 y 1A11,3.481135,-76.48979,0
513065,C71K1A51,Cl 71 entre Kr 1A5-1 y 1A4,3.48602333,-76.48925806,0
513066,C71K1A3,Cl 71 entres Kr 1A4 y 1A3,3.48784944,-76.49028278,0
513068,C71K1A1A,Cl 71 entre Kr 1A1A y 1A1,3.489365,-76.49106667,0
513069,K1C73,Kr 1 entre Cl 73 y 73B,3.49163417,-76.48813806,0
513070,K1C74B,Kr 1 entre Cl 74B y 73B,3.49210944,-76.48683444,0
513071,K1C73B,Kr 1 entre Cl 73B y 73,3.49177194,-76.48917778,0
513074,K1C71Y72,Kr 1 entre Cl 71 y 72,3.49091,-76.491195,0
513075,K1C72,Kr 1 entre Cl 72 y 71,3.49102306,-76.49154667,0
513076,K1C711,Kr 1 entre Cl 71 y 70A,3.48924611,-76.49364167,0
513077,K3C58,Kr 3 entre Cl 58 y 59,3.46729667,-76.49537667,0
513078,K3C59D,Kr 3 entre Cl 59D y 60,3.46804667,-76.49298833,0
513079,K3C63,Kr 3 entre Cl 63 y 63B,3.46884833,-76.49048333,0
513080,K3C65B,Kr 3 entre Cl 65B y 69,3.46961833,-76.48802,0
513081,C70K31,Cl 70 entre Kr 3 y 4C,3.46914833,-76.48600667,0
513082,K5C70,Kr 5 entre Cl 70 y69,3.46712667,-76.48641667,0
513083,K5C65A,Kr 5 entre Cl 65A y 64B,3.46653667,-76.48843333,0
513084,K5C62B,Kr 5 entre Cl 62B y 62,3.46599333,-76.49019167,0
513085,C62K4C,Cl 62 entre Kr 4C y 4B,3.46750667,-76.491125,0
513088,K1C55Y56,Kr 1 entre Cl 55 y 56,3.47826222,-76.50194417,0
513089,C56K1B,Cl 56 entre Kr 1B y 1C,3.47561306,-76.50047667,0
513092,K2C53,Kr 2 entre Cl 53 y 52B,3.46866167,-76.500565,0
513093,C52K2B2,Cl 52 entre Kr 2B2 y 2E,3.46607667,-76.50157333,0
513094,K3C52,Kr 3 entre Cl 52 y 53,3.4658475,-76.49974806,0
513095,K3C56,Kr 3 entre Cl 56 y 57,3.46666,-76.49755333,0
513096,K3C60,Kr 3 entre Cl 60 y 59D,3.468245,-76.49312167,0
513097,K3C59,Kr 3 entre Cl 59 y 58,3.46748667,-76.49558333,0
513098,K3C57,Kr 3 entre Cl 57 y 58,3.46681333,-76.49764667,0
513099,K3C54,Kr 3 entre Cl 54 y 53,3.46623667,-76.49932,0
513100,C52K3,Cl 52 entre Kr 3 y 2,3.46604833,-76.50126167,0
513101,C52K2,Cl 52 entre Kr 3 y 2,3.46738861,-76.50164583,0
513102,C52K1E,Cl 52 entre Kr 1E y 1D2,3.47000667,-76.50234,0
513103,C70K7,Cl 70 entre Kr 7 y 5,3.46723167,-76.48452167,0
513104,C70K5,Cl 70 entre Kr 5 y 7,3.46683833,-76.48526833,0
513105,C70K4,Cl 70 entre Kr 4 y 3D,3.46931833,-76.485185,0
513106,C70K3,Cl 70 entre Kr 3 y 4C,3.46907833,-76.485985,0
513107,C70K2-1,Cl 70 entre Kr 2 y 1J,3.47335667,-76.48645167,0
513110,C70K1A14,Cl 70 entre Kr 1A14 y 1B,3.47897833,-76.48910167,0
513111,C70K1A51,Cl 70 entre Kr 1A6 y A5,3.48438167,-76.49050167,0
513112,C70K1A6,Cl 70 entre Kr 1 y 1A6,3.48390667,-76.49101333,0
513113,C70K1,Cl 70 con Kr 1,3.48625,-76.49496,0
513114,C70K11,Cl 70 con Kr 1 1,3.48577889,-76.49535,0
513118,K5C28,Kr 5 entre Cl 28 y 29,3.457585,-76.517575,0
513119,K5C32,Kr 5 entre Cl 32 y 33,3.458485,-76.514305,0
513120,K5C35,Kr 5 entre Cl 35 y 34,3.45899,-76.51305667,0
513121,K5C34,Kr 5 entre Cl 34 y 35,3.45896,-76.51286167,0
513122,K5C38,Kr 5 entre Cl 38 y 36A,3.459725,-76.510865,0
513123,K5C37,Kr 5 entre Cl 37 y 38,3.45968,-76.51056,0
513124,K5C44,Kr 5 entre Cl 44 y 43,3.46075333,-76.50768,0
513127,K5C46,Kr 5 entre Cl 46 y 47,3.46183333,-76.50351778,0
513128,C52K5,Cl 52 entre Kr 5 y 4C,3.4632825,-76.50062722,0
513129,K2C52,Kr 2 entre Cl 52 y 56,3.46848,-76.500605,0
513130,K2C571,Kr 2 entre Cl 57 y 56,3.46936333,-76.49829167,0
513131,K2C572,Kr 2 entre Cl 57 y 58,3.46934667,-76.49764833,0
513132,K2C60,Kr 2 entre Cl 60 y 59B,3.47035333,-76.49521167,0
513133,K2C592,Kr 2 entre Cl 59A y 60,3.47009,-76.495345,0
513134,K2C621,Kr 2 entre Cl 62 y 60,3.47096,-76.49318167,0
513135,K2C61A2,Kr 2 entre Cl 61A y 62,3.47086333,-76.49293667,0
513136,K2C641,Kr 2 entre Cl 64 y 62,3.47155,-76.491085,0
513137,K2C64,Kr 2 entre Cl 62 y 65,3.47160167,-76.49057833,0
513138,K2C671,Kr 2 entre Cl 67 y 66,3.472095,-76.48938667,0
513139,K2C65,Kr 2 entre Cl 65 y 67,3.472125,-76.48882167,0
513140,C70K2-2,Cl 70 entre Kr 2 y 2A,3.47225139,-76.48701694,0
513141,C73K7,Cl 73 entre Kr 7 y 2F,3.46896917,-76.48021444,0
513142,C73K4,Cl 73 entre Kr 4 y 3,3.47123694,-76.48120722,0
513143,C73K1I,Cl 73 entre Kr 1I y 1J,3.47443167,-76.48277,0
513144,C73K1G,Cl 73 entre Kr 1G y 1F,3.47656167,-76.483425,0
513147,C52K3Y4B,Cl 52 entre Kr 3 y 4B,3.46471,-76.50127444,0
513148,K5C52,Kr 5 entre Cl 52 y 47,3.46244667,-76.50204,0
513149,C34K6A,Cl 34 entre Kr 6A y 7,3.45719667,-76.51288,0
513150,C73K1D,Cl 73 entre Kr 1D y 1C1,3.478395,-76.484055,0
513151,C73K1A14,Cl 73 entre Kr 1A14 y 1A13,3.48137667,-76.48498833,0
513152,C73K1A82,Cl 73 entre Kr 1A8 y 1A7,3.48392333,-76.48584667,0
513153,C73K1A4E,Cl 73 entre Kr 1A4E y 1A4D,3.48723833,-76.486865,0
513157,K1C70A1,Kr 1 entre Cl 70A y 71,3.48974917,-76.49277361,0
513158,C73K1B21,Cl 73 entre Kr 1B2 y 1B3,3.47946,-76.48484,0
513159,C73K1E,Cl 73 entre Kr 1E y 1F,3.47671833,-76.48401,0
513160,C73K2A,Cl 73 entre Kr 2A y 2B,3.47345333,-76.48295167,0
513161,C73AK3,Cl 73A entre Kr 3 y 4,3.47154833,-76.48195667,0
513162,C73AK5,Cl 73A con Kr 5,3.46884833,-76.48056667,0
513163,C73K1A2C,Cl 73 entre Kr 1A2C y 1A2B,3.48950667,-76.48757833,0
513164,C62K1BIS,Cl 62 entre Kr 1Bis y 1A,3.47985806,-76.49731583,0
513166,C62AK1B4,Cl 62A entre Kr 1B4 y 1B5,3.47649111,-76.49343806,0
513167,C62AK1A8,Cl 62A entre Kr 1A8 y 1A7,3.47911139,-76.49284972,0
513168,C66K1A15,Cl 66 con Kr 1A15,3.47944861,-76.49141944,0
513172,K5NC67N,Kr 5N entre Cl 67 y 65,3.48527861,-76.50133861,0
513182,K1C47Y50,Kr 1 entre Cl 47N y 50N,3.47363528,-76.5065525,0
513183,C62K1B,Cl 62 entre Kr 1B y 1C,3.47728722,-76.49462417,0
513185,K1C56,Kr 1 entre Cl 56 y 57 Comfandi IPS,3.47882167,-76.5011275,0
513186,C56K1C,Cl 56 entre Kr 1D y 1C,3.47347722,-76.49962833,0
513187,C56K1C1,Cl 56 entre Kr 1C y 1B,3.47565806,-76.5002175,0
513188,K5C55,Kr 5 entre Cl55 y 54,3.46355389,-76.49814806,0
513189,K5C59,Kr 5 entre Cl 59 y 58,3.46448861,-76.49504833,0
513190,K5C62,Kr 5 entre Cl 62 y 60,3.46526167,-76.49244833,0
513191,C52K7N,Cl 52 entre Kr 7N y 9N,3.47956889,-76.50741444,0
513192,C52K1-1D,Cl 52 entre Kr 1 y 1D,3.47448528,-76.50382528,0
513193,C52K1D3,Cl 52 entre Kr 1 y 1D Centro Comercial C,3.47183472,-76.50306417,0
513194,C52K1D2,Cl 52 entre Kr 1D1 y 1D2,3.4698075,-76.50259556,0
513195,K2C49,Kr 2 entre Cl 49 y 47,3.46759222,-76.50391139,0
513196,C47K1D,Cl 47 entre Kr 1D Bis y 1D,3.47072028,-76.5050225,0
513197,K1DC56-1,Kr 1D entre Cl 56 y 58,3.47276417,-76.49888389,0
513198,K1DC59,Kr 1D entre Cl 59 y 59B,3.47338167,-76.49680639,0
513199,K1DC60A,Kr 1D entre Cl 60A y 60A1,3.47396389,-76.49495583,0
513200,C62K1D,Cl 62 entre Kr 1D y 1D Bis,3.47391389,-76.49329639,0
513201,C62K1G,Cl 62 entre Kr 1G y 1G1,3.47258056,-76.4928925,0
513202,C62K2B1,Cl 62 entre Kr 2 y 2B1,3.46958056,-76.49201472,0
513203,C70K1CAI,Cl 70 entre Kr 1 y 1A5 CAI,3.48511833,-76.49380667,0
513211,K5NC63,Kr 5N entre Cl 63N y 65N,3.48431472,-76.50153583,0
513212,C62K1C,Cl 62 entre Kr 1D y 1C,3.47566583,-76.49358,0
513214,C62K1A5A,Cl 62 entre Kr 1A5A y 1 Bis,3.47962694,-76.49679361,0
513215,K2C70,Kr 2 entre Cl 70 y 69,3.47255917,-76.48753722,0
513216,C44K6N,Cl 44 entre Kr 6N y 5N,3.47253,-76.51226167,0
513218,C44K1D,Cl 44 entre Kr 1D1 y 1D,3.46901639,-76.50930111,0
513219,C44K1D1,Cl 44 entre Kr 1D1 y 1H,3.46815722,-76.50924333,0
513220,C44K2,Cl 44 entre Kr 2 y 2B,3.4650375,-76.50844528,0
513222,C44K6A,Cl 44 entre Kr 7 y 6A,3.45941639,-76.50685333,0
513224,C44K1E,Cl 44 entre Kr 2 y 1E,3.46609028,-76.50850472,0
513231,C70K1B,Cl 70 entre Kr 1B y 1B1,3.47911972,-76.48915167,0
513232,C44K4B1,Cl 44 entre Kr 4B y 4,3.46220167,-76.50751417,0
513233,C44K6B1,Cl 44 entre Kr 6B y 6C,3.45923556,-76.50701,0
513234,C44K4A1,Cl 44 entre Kr 4 y 4A,3.462245,-76.50772306,0
513235,C44K2N,Cl 44 entre Kr 2N y 3AN,3.47096472,-76.51066278,0
513236,C44K7N,Cl 44 entre Kr 6N y 7N,3.47306472,-76.51247722,0
513237,C73AK1A,Cl 73A entre Kr 1A y 1A1,3.49121444,-76.48607528,0
513238,C76K1A4A,Cl 76 entre Kr 1A4A Y 1A4A BIS,3.48880194,-76.48512917,0
513239,C76K1A5A,Cl 76 entre Kr 1A5A BIS y 1A5B,3.48661028,-76.48451194,0
513240,C76K1A7,Cl 76 entre Kr 1A7 y 1A7 BIS,3.48445472,-76.48368694,0
513241,K1A12C76,Kr 1A12 entre Cl 76 y 73A,3.48270861,-76.483635,0
513242,C73AK1A8,Cl 73A entre Kr 1A8 y 1A7 BIS,3.48388972,-76.48453861,0
513243,C73AK1A5,Cl 73A entre Kr 1A5D y 1A5C BIS,3.48612583,-76.48509,0
513244,C73AK1A4,Cl 73A entre Kr 1A4B1 y 1A4B,3.48826833,-76.48561333,0
513245,C73AK1A1,Cl 73A entre Kr 1A1 y 1A,3.49123417,-76.48597472,0
513247,C52A2AN8,Cl 52 entre Av 2AN y Kr 8N,3.48000639,-76.50813083,0
513248,C52K5N,Cl 52 entre Kr 5N y 4N,3.47785639,-76.50593361,0
513251,C70K4CN,Cl 70 entre Kr 4CN y 5N,3.48777833,-76.50024833,0
513252,C70K6N,Cl 70 entre Kr 6N y 5N,3.48723333,-76.50119,0
513253,C70A2N1,Cl 70 entre Av 2N y 2Bis,3.48986333,-76.506795,0
513254,C70A2BS1,Cl 70 entre Av 2Bis y 2N,3.48924167,-76.50617667,0
515059,C72UK28E,Cl 72U entre Kr 28E6 y 28E5,3.41912306,-76.49389278,0
515060,C72UK28D,Cl 72U entre Kr 28D5 y D4,3.42070389,-76.49229528,0
515061,C83K28D,Cl 83 entre Kr 28D y 28D2,3.41719806,-76.48680833,0
515062,K29C73,Kr 29 con Cl 73,3.41473417,-76.49326361,0
515063,C48K32B,Cl 48 entre Kr 32A y 32B,3.414465,-76.49710333,0
515064,K46C43,Kr 46 entre Cl 44 y 43,3.40482806,-76.51354472,0
515066,K46C40,Kr 46 entre Cl 40 y 41,3.40714722,-76.51600667,0
515069,K39C421,Kr 39 entre Cl 42 y 43,3.41532861,-76.50439778,0
515070,K42BC54C,Kr 42B entre Cl 54 y 54C,3.40082333,-76.50409583,0
515071,K42BC55,Kr 42B entre Cl 55C y 56,3.39946444,-76.50286056,0
515072,K42AC56C,Kr 42A entre Cl 56C y 57,3.39831528,-76.50182583,0
515077,K42BC53,Kr 42B entre Cl 53 y 51,3.40218222,-76.50516556,0
515078,K42BC50,Kr 42B entre Cl 50 y 48,3.40415972,-76.50697583,0
515079,K42BC46,Kr 42B entre Cl 46 y 45,3.4066675,-76.50935806,0
515080,K42BC44,Kr 42B entre Cl 44 y 43,3.40780778,-76.51043583,0
515081,K42BC41,Kr 42B entre Cl 41 y 40,3.41022167,-76.51271222,0
515082,K42BC38,Kr 42B entre Cl 38 y37,3.41188361,-76.51428028,0
515083,K42BC37,Kr 42B entre Cl 37 y 38A,3.41188222,-76.51449806,0
515084,K42BC40,Kr 42B entre Cl 40 y 41,3.41023139,-76.51292639,0
515085,K42BC43,K42B entre Cl 43 y 44,3.40788861,-76.51069361,0
515086,K42BC461,Kr 42B entre C46 y 47,3.40591917,-76.50882528,0
515087,K42BC48,Kr 42B entre Cl 48 y 50,3.40423139,-76.50726,0
515088,K42BC51,Kr 42B entre Cl 51 y 53,3.40229083,-76.50548333,0
515105,C40K41A,Cl 40 entre Kr 41A y 41,3.41427167,-76.5088575,0
515106,C40K39C,Cl 40 entre K39C y 39B,3.41615083,-76.50687306,0
515107,C40K39A,Cl 40 entre Kr 39A y 39B,3.41655444,-76.50660361,0
515108,C40K40A,Cl 40 entre Kr 40A y 41,3.41471139,-76.50851139,0
515112,C70K28ED,Cl 70 entre Kr 28E y 28D5,3.42652972,-76.50025222,0
515126,C72UK28A,Cl 72U entre Kr 28A y 28,3.42310083,-76.48978167,0
515127,K28C72U,Kr 28 entre Cl 72U y 72W,3.42405056,-76.48890083,0
515128,C72WK28,Cl 72W entre Kr 28-4 y 28A,3.42249833,-76.48962306,0
515129,C54K39E,Cl 54 entre Kr 39E y 39G,3.40660139,-76.49861667,0
515130,K41BC50,Kr 41B entre Cl 51 y 50,3.40649028,-76.50249222,0
515131,K41BC49,Kr 41B entre Cl 49 y 48,3.40770583,-76.50360528,0
515132,C48K38E,Cl 48 entre Kr 38E y 38C,3.41035222,-76.50150194,0
515133,K41C55,Kr 41B entre Cl 55 y 55A,3.40371528,-76.50016861,0
515134,C57K41E1,Cl 57C entre Kr 41E1 y 41E2,3.40089444,-76.50025389,0
515135,C57K47AB,Cl 57C entre Kr 47A Bis y 47A1,3.39846778,-76.50148778,0
515136,K42C56,Kr 42B entre Cl 56 y 55C,3.39962722,-76.50271278,0
515137,K42C55,Kr 42B entre Cl 55 y 54C,3.40086028,-76.50380444,0
515138,C54K46D,Cl 54 entre Kr 46D y 47,3.39754167,-76.50912167,0
515139,C48K50,Cl 48 entre Kr 49G y 49F,3.39788667,-76.51499167,0
515140,C48K49,Cl 48 entre Kr 49A y 49,3.39910556,-76.51376,0
515141,K46C46,Kr 46 entre Cl 46 y 47,3.40253667,-76.51166472,0
515142,C36K46B,Cl 36 entre Kr 46B y 46C,3.408865,-76.51947,0
515143,C36K47B,Cl 36 entre Kr 47B y 48,3.40756667,-76.520725,0
515144,C36K50,Cl 36 entre Kr 50 y 48,3.40669167,-76.52101833,0
515145,C36K47,Cl 36 entre Kr 47 y 46B,3.40837778,-76.51928528,0
515146,K46C44,Kr 46 entre Cl 44 y 45,3.40431417,-76.51333361,0
515147,C36K42,Cl 36 entre Kr 42 y 41G,3.4136675,-76.51367778,0
515148,C36K41E,Cl 36 entre Kr 41E y 41B,3.4155525,-76.5117175,0
515149,C36K39E,Cl 36 entre Kr 39E y 39C,3.41783667,-76.50934667,0
515150,K39C42B,Kr 39 entre Cl 42B y 42,3.41543139,-76.50421583,0
515151,K39C40,Kr 39 entre Cl 40 y 41,3.41676028,-76.505775,0
515152,K39C38,Kr 39 entre Cl 38 y 37,3.41871083,-76.50732778,0
515153,K46C42,Kr 46 entre Cl 42 y 41,3.40626,-76.51490778,0
515154,C96K28J,Cl 96 con Kr 28J,3.41081139,-76.48940194,0
515155,C96K28E6,Cl 96 con Kr 28E6,3.41204778,-76.48731528,0
515156,K28E3HDC,Kr 28E3,3.41110194,-76.48604972,0
515157,C96K28E,Cl 96 entre 28E y 28D4,3.41321111,-76.48472139,0
515158,K28DC91,Kr 28D entre Cl 91 y 90,3.41598028,-76.48439694,0
515159,K41BC51,Kr 41B entre Cl 51 y 52,3.40588694,-76.50218389,0
515162,K46C57,Kr 46 entre Cl 57 y 56F1,3.39444861,-76.50403556,0
515163,K46C56E,Kr 46 entre Cl 56E y 56D,3.39569833,-76.50515722,0
515164,C56CK44,Cl 56C entre Kr 44 y 43A,3.39713889,-76.50404833,0
515165,K28DC72Y,Kr 28D entre Cl 72W y 72Y,3.4205775,-76.4898325,0
515166,C96K28E3,Cl 96 con Kr 28E3,3.41253028,-76.48633861,0
515167,C56CK42C,Cl 56C entre Kr 42C2 y 43A,3.39747083,-76.50379306,0
515168,C56CK45A,Cl 56C entre Cl 45A y 46,3.39613472,-76.50526083,0
515169,K46C56G,Kr 46 entre Cl 56G y 57,3.39428333,-76.50400556,0
515170,C57K46D,Cl 57 entre Kr 46E y 46D,3.39215944,-76.50480444,0
515171,C46K45,Cl 46 entre Kr 45 y 44A,3.40360444,-76.51150917,0
515184,C57K47D,Cl 57 con Kr 47D,3.39112722,-76.50613972,0
515185,C57K46E1,Cl 57 entre Kr 46E y 46D,3.39212222,-76.50495944,0
515186,C57K48B,Cl 57 con Kr 48B,3.39078694,-76.50673389,0
515187,C48K43B,Cl 48 entre Kr 43B y 43ABis,3.40311028,-76.50935167,0
515188,C48K42A1,Cl 48 entre Kr 42A1 y 42ABis,3.40519333,-76.50711972,0
515189,C48K43E3,Cl 48 entre Kr 43E3 y 41E2,3.40641167,-76.50577167,0
515190,C72WK28C,Cl 72W entre Kr 28C y 28D,3.42141333,-76.49038333,0
515191,C72WK28E,Cl 72W entre Kr 28E y 28E2,3.41918028,-76.49199861,0
515192,C72K28E7,Cl 72W entre Kr 28E7 y 28E8,3.41753028,-76.49313667,0
515193,K28C72V,Kr 28g entre Cl 72V y 72U,3.41772056,-76.49428111,0
515194,C72UK28C,Cl 72U entre Kr 28C y 28B,3.422295,-76.49067278,0
515195,C70K28E2,C70 entre Kr 28E y 28D3 PP2,3.42647722,-76.50030417,0
515196,C54K412,Cl 54 entre Kr 41B y 41D,3.40451611,-76.50155639,0
516004,K44C132,Kr 44 entre Cl 13 y 13A,3.41410778,-76.53225917,0
516005,K44C142,Kr 44 entre Cl 14 y 14B,3.41288889,-76.52820056,0
516006,K44C152,Kr 44 entre Cl 15 y 15Bis,3.41214722,-76.52583333,0
516007,K44C182,Kr 44 entre Cl 18 y 23,3.41160917,-76.52311,0
516008,C25K42C2,Cl 25 entre Kr 42C y 42B,3.41305278,-76.52133806,0
516009,C25K41A2,Cl 25 entre Kr 41A y 41,3.41656056,-76.52119722,0
516010,K39C32A2,Kr 39 entre Cl 33 y 34,3.41956139,-76.51087583,0
516011,K39C171,Kr 39 entre Cl 17 y 16,3.41873,-76.524625,0
516015,C25K42,Cl 25 entre Kr 42 y 41D,3.41458028,-76.52124972,0
516017,D23C18,Dg 23 entre Cl 18 y 17,3.43510167,-76.52327833,0
516018,D23C18E,Dg 23 entre Cl 18E y 18F,3.43453167,-76.52332333,0
516019,C5K77,Cl 5 entre Kr 77 y 76,3.389775,-76.54489,0
516020,C10K73,Cl 10 entre Kr 73 y 72,3.392385,-76.54430667,0
516022,C10K70,Cl 10 entre Kr 70 y 68,3.39531833,-76.54335,0
516024,C10K66A,Cl 10 entre Kr 66A y 66,3.39760222,-76.54259389,0
516025,C10K63,Cl 10 entre Kr 63 y 63A,3.40133833,-76.54182167,0
516026,C10K64A,Cl 10 entre Kr 64A y 61,3.40134667,-76.5414,0
516027,C10K61,Cl 10 entre Kr 61 y 61A,3.40532917,-76.54057778,0
516028,C10K57,Cl 10 entre Kr 57 y 56,3.40589,-76.53992167,0
516030,C10K53,Cl 10 entre Kr 53 y 50,3.40867167,-76.53903,0
516031,C10K49,Cl 10 entre Kr 49 y 50,3.41188833,-76.53846833,0
516032,C10K48B,Cl 10 entre Kr 48B y 48A,3.41208,-76.53790167,0
516033,C10K44A,Cl 10 entre Kr 44A y 46,3.41485833,-76.53752167,0
516034,C10K44,Cl 10 con Kr 44,3.41562389,-76.536775,0
516035,C10K42,Cl 10 entre Kr 42 y 44,3.417775,-76.53649833,0
516036,C10K42A,Cl 10 entre Kr 42 y 41A,3.41785806,-76.53604889,0
516037,C10K39,Cl 10 entre Kr 39 Y 41,3.420275,-76.53568667,0
516038,C10K38A,Cl 10 entre Kr 38A y 38,3.42148667,-76.53484333,0
516040,C10K35,Cl 10 entre Kr 35 y 34,3.42430333,-76.53393,0
516041,D23C131,Dg 23 entre Cl 13 y 12A,3.43167833,-76.528265,0
516044,D23C13,Dg 23 entre Cl 13 y 14,3.43220167,-76.52670667,0
516045,D23C14A,Dg 23 entre Cl 14A y 13B,3.43292806,-76.52647722,0
516047,K23C19B1,Kr 23 entre Cl 19B y 19A,3.435655,-76.521295,0
516048,K23C19A,Kr 23 entre Cl 19A y 19B,3.43512667,-76.52128222,0
516049,C13K801,Cl 13 con Kr 801,3.38679444,-76.53879833,0
516050,C13K802,Cl 13 con Kr 802,3.38684917,-76.53851472,0
516051,C13K75,Cl 13 entre Kr 75 y 76,3.38976167,-76.53868333,0
516052,C13K78,Cl 13 entre Kr 80 y 75,3.38928667,-76.53849,0
