X,Y,ID_PARADERO,ID_PARADA,ID_RUTA,NRO_PARADA,DIRECCION,TIPO_PARADA,RECORRIDO,CODIGO_RUTA,NOMBRE_RUTA,SISTEMA_RUTA,TIPO_RUTA,EMPRESA,OBJECTID
-75.569719691026876,6.259294997591149,53169,90120019,90120,19,"CR 55 59-82, Medellin",Reglamentaria,Destino-Origen,282,Doce de Octubre - HPTU,2B,Directa Centro,Transporte Medellín Castilla ,777
-75.568577224863461,6.264756031780047,53235,90120021,90120,21,"CL 67 x CR 55, Medellin",Reglamentaria,Destino-Origen,282,Doce de Octubre - HPTU,2B,Directa Centro,Transporte Medellín Castilla ,992
-75.580605019920185,6.296549806917161,52438,90120029,90120,29,"CR 80 97B-30, Medellin",Reglamentaria,Destino-Origen,282,Doce de Octubre - HPTU,2B,Directa Centro,Transporte Medellín Castilla ,272
-75.576929768092711,6.305415988545087,52644,90120032,90120,32,"CR 80 104C-18, Medellin",Reglamentaria,Destino-Origen,282,Doce de Octubre - HPTU,2B,Directa Centro,Transporte Medellín Castilla ,744
-75.577463240324306,6.307877370938743,52613,90120033,90120,33,"CR 81 x CL 106A, Medellin",Reglamentaria,Destino-Origen,282,Doce de Octubre - HPTU,2B,Directa Centro,Transporte Medellín Castilla ,164
-75.569943029600111,6.311472739136318,53152,90121002,90121,2,"CR 60 x CL 21A-1, Bello",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,379
-75.570625315121873,6.305522873550608,53093,90121004,90121,4,"CR 74 x CL 106C, Medellin",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,262
-75.571132814892366,6.303261762785115,53060,90121005,90121,5,"CR 74 105A-17, Medellin",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,128
-75.568389805283161,6.294636005199092,53245,90121009,90121,9,"CR 65 98-105, Medellin",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,706
-75.572612533947691,6.280104662265368,52937,90121014,90121,14,"CR 65 80-, Medellin",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,516
-75.56627095834142,6.270353134153852,53387,90121015,90121,15,"CR 53 x CL 73, Medellin",Reglamentaria,Origen-Destino,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,762
-75.568116755600812,6.294532330817643,53263,90121027,90121,27,"CR 65 101-102, Medellin",Reglamentaria,Destino-Origen,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,80
-75.569476424236527,6.309358934791957,53188,90121033,90121,33,"CR 74 113-12, Medellin",Reglamentaria,Destino-Origen,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,18
-75.569797927226759,6.311405126822662,53164,90121034,90121,34,"CR 60 x CL 21A-2, Bello",Reglamentaria,Destino-Origen,283,Barrio Nuevo - Carrera 70,2B,Directa Centro,Transporte Medellín Castilla ,604
-75.569525539440903,6.307396900800558,53186,90122005,90122,5,"CL 110 70-93, Medellin",Reglamentaria,Origen-Destino,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,969
-75.568059425997376,6.306753378367595,53266,90122006,90122,6,"CL 110 68A-63, Medellin",Reglamentaria,Origen-Destino,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,366
-75.559804730185107,6.301963022996956,53802,90122012,90122,12,"CR 64 x CL 109, Medellin",Reglamentaria,Origen-Destino,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,840
-75.56071969015413,6.302244293631741,53744,90122015,90122,15,"CL 111B x CR B-63, Medellin",Reglamentaria,Destino-Origen,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,119
-75.571621740355155,6.30963128670915,53024,90122022,90122,22,"CR 76 112-47, Medellin",Reglamentaria,Destino-Origen,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,613
-75.572756366763812,6.309350846446177,52930,90122023,90122,23,"CL 112 76C-60, Medellin",Reglamentaria,Destino-Origen,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,825
-75.575342051484583,6.307630451435045,52739,90122025,90122,25,"CR 78B 107A-19, Medellin",Reglamentaria,Destino-Origen,283i,Florencia-estación Acevedo,2B,Integrada,Transporte Medellín Castilla ,490
-75.569306768244047,6.312952334571451,53203,90123006,90123,6,"DG 59A x CL 23A, Bello",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,411
-75.56925335797618,6.310266897418165,53207,90123009,90123,9,"CR 74 115-19, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,738
-75.570639289972107,6.303793095868289,53088,90123015,90123,15,"CR 74 105B-31, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,182
-75.570872093602674,6.300581000323712,53071,90123018,90123,18,"CL 104 71-37, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,729
-75.568389805283161,6.294636005199092,53245,90123021,90123,21,"CR 65 98-105, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,639
-75.572612533947691,6.280104662265368,52937,90123025,90123,25,"CR 65 80-, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,718
-75.576743776302322,6.268529211577578,52655,90123028,90123,28,"CR 65 x CL 67, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,29
-75.580005459346467,6.259632010923441,52473,90123029,90123,29,"CR 65 x CL 59, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,210
-75.585048106751088,6.258695320975723,52182,90123032,90123,32,"CL 51 x CR 69, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,663
-75.582470234884326,6.25659159156419,52342,90123034,90123,34,"CL 50 x CR 66, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,505
-75.579146941767206,6.254990742821661,52521,90123035,90123,35,"CL 50 x CR 63, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,854
-75.575300201093143,6.250806332252967,52741,90123036,90123,36,"CR 57 48-53, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,621
-75.567768770064532,6.244653673227725,53279,90123039,90123,39,"CR 46 44-70, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,422
-75.563567360017217,6.250839932811442,53573,90123041,90123,41,"CL 54 53-48, Medellin",Reglamentaria,Origen-Destino,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,813
-75.570530158003464,6.30378681934322,53098,90123058,90123,58,"CR 74 105F-12, Medellin",Reglamentaria,Destino-Origen,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,438
-75.570338393103711,6.307005847452047,53114,90123061,90123,61,"CR 74 x CL 108, Medellin",Reglamentaria,Destino-Origen,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,577
-75.569317351095137,6.309823970754104,53201,90123064,90123,64,"CR 74 114-18, Medellin",Reglamentaria,Destino-Origen,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,905
-75.569797927226759,6.311405126822662,53164,90123065,90123,65,"CR 60 x CL 21A-2, Bello",Reglamentaria,Destino-Origen,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,75
-75.569222391211028,6.314538925299369,53209,90123072,90123,72,"CR 59 x CL 26-2, Bello",Reglamentaria,Destino-Origen,284,Barrio Nuevo - Carrera 74,2B,Directa Centro,Transporte Medellín Castilla ,142
-75.581904700487101,6.30524238935794,52385,90124002,90124,2,"CR 83 x CL 103, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,645
-75.583426505464459,6.300448253092497,52272,90124003,90124,3,"CL 98D 84-01, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,213
-75.582124952717407,6.299249193522017,52373,90124005,90124,5,"CR 83 x CL 98C, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,7
-75.582423515626118,6.296895418371449,52345,90124006,90124,6,"CR 81 97AA-13, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,14
-75.584328677769278,6.29183232074609,52226,90124008,90124,8,"CR 83 92D-63, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,921
-75.584759095553167,6.287828968023725,52201,90124010,90124,10,"CR 83 89B-, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,890
-75.585314984029552,6.28245355497906,52172,90124012,90124,12,"CR 80 79-65, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,834
-75.583752193859468,6.275145791698041,52254,90124017,90124,17,"CL 75 x CR 72B  , Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,787
-75.575236896525027,6.26418032644891,52749,90124020,90124,20,"CL 67 x CR 64, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,325
-75.561957017489746,6.24939026056405,53671,90124022,90124,22,"CR 43 x CL 53, Medellin",Reglamentaria,Origen-Destino,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,896
-75.567291769457682,6.25358652988547,53317,90124024,90124,24,"CR 51 53-50, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,114
-75.565104147864403,6.258893459124075,53461,90124026,90124,26,"CR 51 60-32, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,677
-75.563380770847346,6.263240569372043,53587,90124028,90124,28,"CL 66 x CR 50D, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,338
-75.578183134745075,6.271317753089885,52576,90124031,90124,31,"CL 71 x  65  , Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,985
-75.588057907955076,6.278385877865997,52050,90124036,90124,36,"CL 77AC x CR 75, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,757
-75.587178098423863,6.279899033881286,52102,90124037,90124,37,"DG 80 77BB-02, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,701
-75.583986817932001,6.287744443722193,52239,90124040,90124,40,"CR 79 89A-78, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,527
-75.582759849287996,6.291587036802147,52327,90124042,90124,42,"CR 79 92-118, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,254
-75.582447300899901,6.292542351167532,52343,90124043,90124,43,"CR 79 94-74, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,455
-75.582016059473673,6.299279239456888,52378,90124045,90124,45,"CR 83 x CL 98C, Medellin",Reglamentaria,Destino-Origen,289,Pilarica Calle 96,2B,Directa Centro,Transporte Medellín Castilla ,998
-75.57010055058295,6.278677447662842,53134,90125001,90125,1,"CR 64A x CL 78, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,154
-75.572380345931705,6.274696226356816,52956,90125002,90125,2,"CL 78 64A-51, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,483
-75.57988727733067,6.281117487717225,52482,90125007,90125,7,"CL 80 73-20, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,607
-75.581248410947381,6.294854227112261,52413,90125017,90125,17,"CR 80 96A-48, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,298
-75.579802144096263,6.298739699021408,52487,90125020,90125,20,"CL 100A 79-28, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,724
-75.581750151272104,6.300035799847415,52389,90125021,90125,21,"CR 83 100F-100, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,930
-75.583348235319463,6.299638626497819,52280,90125024,90125,24,"CR 84 98C-06, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,442
-75.583090395181188,6.300670564552804,52302,90125025,90125,25,"CR 84 100F-20, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,163
-75.58272215839159,6.301327907069377,52329,90125026,90125,26,"CR 84 101A-10, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,669
-75.582388998523029,6.302801303471971,52347,90125027,90125,27,"CR 84 101CE-24, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,225
-75.581928232417255,6.30406273096853,52383,90125028,90125,28,"CR 83 x CL 102A, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,990
-75.582126550641107,6.304820745432742,52372,90125029,90125,29,"CL 102C x CR 83, Medellin",Reglamentaria,Origen-Destino,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,36
-75.581160539432574,6.307084466681422,52419,90125033,90125,33,"CR 83 x CL 104E, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,342
-75.579904169184417,6.307865484911058,52480,90125034,90125,34,"CR 83 x CL 106B, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,861
-75.57999778503445,6.306320311128576,52475,90125037,90125,37,"CL 104E 82E-09, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,126
-75.572341883134726,6.301348653217067,52960,90125046,90125,46,"CL 104 74-01, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,654
-75.570872093602674,6.300581000323712,53071,90125047,90125,47,"CL 104 71-37, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,415
-75.568386170403457,6.300432155932913,53247,90125048,90125,48,"CL 104 x CR 67, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,581
-75.56843567039634,6.299035280765382,53241,90125049,90125,49,"CR 67 x CL 103D, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,561
-75.570505012143485,6.286827051254009,53103,90125052,90125,52,"CR 65 93-33, Medellin",Reglamentaria,Destino-Origen,306A,Izquierda - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,360
-75.57010055058295,6.278677447662842,53134,90126001,90126,1,"CR 64A x CL 78, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,78
-75.571684256479671,6.2833145160116,53020,90126005,90126,5,"CR 65 x CL 91A, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,260
-75.570108125039638,6.287523894844734,53133,90126006,90126,6,"CR 65 x CL 94, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,680
-75.569552425046666,6.291004199374409,53181,90126007,90126,7,"CL 97 x CR 64C, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,602
-75.568116755600812,6.294532330817643,53263,90126008,90126,8,"CR 65 101-102, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,277
-75.576202218695826,6.303710312736053,52680,90126016,90126,16,"CR 77B x CL 104, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,838
-75.579027153238727,6.30149229339496,52525,90126018,90126,18,"CR 80 101C-11, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,190
-75.579843098939577,6.306155646968686,52486,90126022,90126,22,"CR 82E 104D-14, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,421
-75.579543620035338,6.308471691181946,52503,90126024,90126,24,"CR 83 x CL 106CA, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,532
-75.581284310902035,6.307106987184687,52410,90126026,90126,26,"CR 83 x CL 104E, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,117
-75.582182537136248,6.30700466829704,52367,90126028,90126,28,"CL 104DA 83-78, Medellin",Reglamentaria,Origen-Destino,306B,Derecha - Circular Noroccidental,2B,Integrada,Transporte Medellín Castilla ,696
