"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"52385","","CR 83 x CL 103, Medellin","America/Bogota","-75.581904700487101","6.30524238935794","","","","","America/Bogota","","","",""
"52386","","CR 83A x CL 104, Medellin","America/Bogota","-75.581872024155913","6.306266707433032","","","","","America/Bogota","","","",""
"52387","","CL 73 69-199, Medellin","America/Bogota","-75.581844494122635","6.27358264326427","","","","","America/Bogota","","","",""
"52388","","CR 83 x CL 103, Medellin","America/Bogota","-75.581786331974271","6.305090321587832","","","","","America/Bogota","","","",""
"52389","","CR 83 100F-100, Medellin","America/Bogota","-75.581750151272104","6.300035799847415","","","","","America/Bogota","","","",""
"52390","","CR 80 x CL 95A, Medellin","America/Bogota","-75.581717884010772","6.294291781134784","","","","","America/Bogota","","","",""
"52391","","CR 65 48-126, Medellin","America/Bogota","-75.581663568562803","6.254434329974759","","","","","America/Bogota","","","",""
"52392","","CL 78B 72A-72, Medellin","America/Bogota","-75.581620625099816","6.277518913132232","","","","","America/Bogota","","","",""
"52393","","CL 78B x CR 72A, Medellin","America/Bogota","-75.581619068026029","6.277365735958775","","","","","America/Bogota","","","",""
"52394","","CL 43 x CR 63C, Medellin","America/Bogota","-75.581615662873958","6.24733600216803","","","","","America/Bogota","","","",""
"52395","","CR 83 x CL 104CC, Medellin","America/Bogota","-75.581602993770218","6.306222659997812","","","","","America/Bogota","","","",""
"52396","","CR 76 92-59, Medellin","America/Bogota","-75.581589218794093","6.289637051848203","","","","","America/Bogota","","","",""
"52397","","CR 80 95A-94, Medellin","America/Bogota","-75.581583056486025","6.294153703068927","","","","","America/Bogota","","","",""
"52398","","CL 81 75-04, Medellin","America/Bogota","-75.581559144361194","6.283497039627969","","","","","America/Bogota","","","",""
"52399","","CL 6 Sur 50B-28, Medellin","America/Bogota","-75.581523456066662","6.20174129565051","","","","","America/Bogota","","","",""
"52400","","CR 76 92-30, Medellin","America/Bogota","-75.581517156296329","6.289499800786813","","","","","America/Bogota","","","",""
"52401","","CL 14 x CR 52, Medellin","America/Bogota","-75.581496972628869","6.217690720774642","","","","","America/Bogota","","","",""
"52402","","CR 76 x CL 21 2, Bello","America/Bogota","-75.581472546659768","6.313827167615632","","","","","America/Bogota","","","",""
"52403","","CR 75 81-06, Medellin","America/Bogota","-75.581442202294298","6.283523144957478","","","","","America/Bogota","","","",""
"52404","","CR 80 96A-17, Medellin","America/Bogota","-75.581413953534181","6.29476372864647","","","","","America/Bogota","","","",""
"52405","","CR 80 97-15, Medellin","America/Bogota","-75.5813738970309","6.295820013123577","","","","","America/Bogota","","","",""
"52406","","CL 14 52-12, Medellin","America/Bogota","-75.58136932094942","6.217827380539382","","","","","America/Bogota","","","",""
"52407","","CR 65 49A-10, Medellin","America/Bogota","-75.58131265849407","6.255198858400523","","","","","America/Bogota","","","",""
"52408","","CL 80 72A-72, Medellin","America/Bogota","-75.581285215588863","6.281876880063187","","","","","America/Bogota","","","",""
"52409","","CR 63C 42B-27, Medellin","America/Bogota","-75.581282578341444","6.245480144928192","","","","","America/Bogota","","","",""
"52410","","CR 83 x CL 104E, Medellin","America/Bogota","-75.581284310902035","6.307106987184687","","","","","America/Bogota","","","",""
"52411","","CR 52 x CL 10","America/Bogota","-75.581273020292073","6.215136307399069","","","","","America/Bogota","","","",""
"52412","","CR 76 x CL 21 1, Bello","America/Bogota","-75.581262898998318","6.313613032521506","","","","","America/Bogota","","","",""
"52413","","CR 80 96A-48, Medellin","America/Bogota","-75.581248410947381","6.294854227112261","","","","","America/Bogota","","","",""
"52414","","CL 50 65-14, Medellin","America/Bogota","-75.581238995776758","6.256352866884939","","","","","America/Bogota","","","",""
"52415","","CR 48C x CL 12, Medellin","America/Bogota","-75.581222278704118","6.194106900208333","","","","","America/Bogota","","","",""
"52416","","CR 72A 78B-47, Medellin","America/Bogota","-75.581202200968931","6.277551970059394","","","","","America/Bogota","","","",""
"52417","","CL 51 65-72, Medellin","America/Bogota","-75.581179672299243","6.256836091846869","","","","","America/Bogota","","","",""
"52418","","CR 63C 42-54, Medellin","America/Bogota","-75.581174618900263","6.244935238393695","","","","","America/Bogota","","","",""
"52419","","CR 83 x CL 104E, Medellin","America/Bogota","-75.581160539432574","6.307084466681422","","","","","America/Bogota","","","",""
"52420","","CL 80 x CR 74, Medellin","America/Bogota","-75.581150685599198","6.282135870219055","","","","","America/Bogota","","","",""
"52421","","CR 72 x CL 78A  , Medellin","America/Bogota","-75.581114178272671","6.276826928795596","","","","","America/Bogota","","","",""
"52422","","CR 65 x  49B  , Medellin","America/Bogota","-75.581073631194471","6.255728654572165","","","","","America/Bogota","","","",""
"52423","","CL 44 x CR 63A, Medellin","America/Bogota","-75.581054598754847","6.249036752865267","","","","","America/Bogota","","","",""
"52424","","CL 10 50-267, Medellin","America/Bogota","-75.580986910750838","6.214391083953542","","","","","America/Bogota","","","",""
"52425","","CL 50 64C-59, Medellin","America/Bogota","-75.580869410867791","6.255823226836987","","","","","America/Bogota","","","",""
"52426","","CL 75 x CR 70, Medellin","America/Bogota","-75.580858236080246","6.274870561470859","","","","","America/Bogota","","","",""
"52427","","CL 49B x CR 64C, Medellin","America/Bogota","-75.580852553063153","6.255333927215555","","","","","America/Bogota","","","",""
"52428","","CL 97B 80-08, Medellin","America/Bogota","-75.580851023730489","6.296390235218031","","","","","America/Bogota","","","",""
"52429","","CR 76 94-69, Medellin","America/Bogota","-75.58079548371316","6.292026302932432","","","","","America/Bogota","","","",""
"52430","","CR 72A x CL 78B, Medellin","America/Bogota","-75.580775438197008","6.277752933768372","","","","","America/Bogota","","","",""
"52431","","CL 33 64-06, Medellin","America/Bogota","-75.580752694478932","6.239680125723492","","","","","America/Bogota","","","",""
"52432","","CR 65 51-59, Medellin","America/Bogota","-75.5807421339711","6.257254812786803","","","","","America/Bogota","","","",""
"52433","","CL 98A 80-17, Medellin","America/Bogota","-75.580737269699085","6.297241698244294","","","","","America/Bogota","","","",""
"52434","","CL 20E x CR 75 1, Bello","America/Bogota","-75.580699820854221","6.311834149854875","","","","","America/Bogota","","","",""
"52435","","CR 76 94-68, Medellin","America/Bogota","-75.580688865332235","6.292003376788378","","","","","America/Bogota","","","",""
"52436","","CL 45D x CR 63, Medellin","America/Bogota","-75.580684181457258","6.251390347684123","","","","","America/Bogota","","","",""
"52437","","CL 98CC 80-06, Medellin","America/Bogota","-75.580606590043743","6.298015537553014","","","","","America/Bogota","","","",""
"52438","","CR 80 97B-30, Medellin","America/Bogota","-75.580605019920185","6.296549806917161","","","","","America/Bogota","","","",""
"52439","","CR 80 x CL 98, Medellin","America/Bogota","-75.580604397138728","6.297021978086927","","","","","America/Bogota","","","",""
"52440","","CL 80 74-24, Medellin","America/Bogota","-75.580601336637187","6.281697234161528","","","","","America/Bogota","","","",""
"52441","","CL 25 x CR 54, Medellin","America/Bogota","-75.580598040485398","6.22664017738078","","","","","America/Bogota","","","",""
"52442","","CL 20E x CR 75 2, Bello","America/Bogota","-75.580597956104071","6.311858365086563","","","","","America/Bogota","","","",""
"52443","","CL 98B 79-51, Medellin","America/Bogota","-75.580575771885592","6.297322843106136","","","","","America/Bogota","","","",""
"52444","","CL 78B 69-240, Medellin","America/Bogota","-75.580542002437284","6.276580642058276","","","","","America/Bogota","","","",""
"52445","","CL 51 64C-34, Medellin","America/Bogota","-75.580490655127463","6.256519060634635","","","","","America/Bogota","","","",""
"52446","","CR 65 51-64, Medellin","America/Bogota","-75.580484343907955","6.257167995784224","","","","","America/Bogota","","","",""
"52447","","CL 33 x CR 63B, Medellin","America/Bogota","-75.580483539068496","6.239413046588362","","","","","America/Bogota","","","",""
"52448","","CR 52 x  16A  , Medellin","America/Bogota","-75.580473846741995","6.220135286345712","","","","","America/Bogota","","","",""
"52449","","CR 80 98-18, Medellin","America/Bogota","-75.580474417588462","6.296948232490152","","","","","America/Bogota","","","",""
"52450","","CR 71A 78A-25, Medellin","America/Bogota","-75.580473049964581","6.276229488694718","","","","","America/Bogota","","","",""
"52451","","CL 15 Sur 48-16, Medellin","America/Bogota","-75.580414465783335","6.192624526003552","","","","","America/Bogota","","","",""
"52452","","CL 94 75A-33, Medellin","America/Bogota","-75.580405692201523","6.291064681430046","","","","","America/Bogota","","","",""
"52453","","CR 80 98C-34, Medellin","America/Bogota","-75.580405706381114","6.297965973690422","","","","","America/Bogota","","","",""
"52454","","CR 76 95-89, Medellin","America/Bogota","-75.58037812432427","6.293320357538362","","","","","America/Bogota","","","",""
"52455","","CR 52 x CL 16A  , Medellin","America/Bogota","-75.580358919338664","6.220087735945976","","","","","America/Bogota","","","",""
"52456","","CL 25 54-36, Medellin","America/Bogota","-75.580323397544561","6.226657888537418","","","","","America/Bogota","","","",""
"52457","","CL 10 50-243, Medellin","America/Bogota","-75.580312108798026","6.214140748153498","","","","","America/Bogota","","","",""
"52458","","CR 76 95-74, Medellin","America/Bogota","-75.580292917841618","6.293230302475018","","","","","America/Bogota","","","",""
"52459","","CL 94 75A-20, Medellin","America/Bogota","-75.580284628079497","6.291141519036056","","","","","America/Bogota","","","",""
"52460","","CL 73 x CR 70, Medellin","America/Bogota","-75.580282086523098","6.27367781770372","","","","","America/Bogota","","","",""
"52461","","CL 73 x CR 69, Medellin","America/Bogota","-75.580274373786267","6.273501519700915","","","","","America/Bogota","","","",""
"52462","","CR 82E x CL 102A, Medellin","America/Bogota","-75.580245164540727","6.303159639558171","","","","","America/Bogota","","","",""
"52463","","CR 82E x CL 101D, Medellin","America/Bogota","-75.580217299406442","6.302410092193508","","","","","America/Bogota","","","",""
"52464","","CL 10 50-190, Medellin","America/Bogota","-75.580186069570587","6.214381010480044","","","","","America/Bogota","","","",""
"52465","","CR 82E x CL 101A, Medellin","America/Bogota","-75.580166450444409","6.300980282585321","","","","","America/Bogota","","","",""
"52466","","CR 52 x CL 16A, Medellin","America/Bogota","-75.580125635183435","6.220018467412687","","","","","America/Bogota","","","",""
"52467","","CR 82E 102A-06, Medellin","America/Bogota","-75.580125547684204","6.303202881790603","","","","","America/Bogota","","","",""
"52468","","CR 65 x CL 53, Medellin","America/Bogota","-75.580109968733211","6.258342582697133","","","","","America/Bogota","","","",""
"52469","","CR 82E 101D-102, Medellin","America/Bogota","-75.580098987823177","6.302343365186967","","","","","America/Bogota","","","",""
"52470","","CL 101AA 81-18, Medellin","America/Bogota","-75.580089748339105","6.300883832013566","","","","","America/Bogota","","","",""
"52471","","CR 81 x CL 100E, Medellin","America/Bogota","-75.580059876998533","6.300046678916838","","","","","America/Bogota","","","",""
"52472","","CR 83 x CL 106B, Medellin","America/Bogota","-75.580007448388955","6.307881538743322","","","","","America/Bogota","","","",""
"52473","","CR 65 x CL 59, Medellin","America/Bogota","-75.580005459346467","6.259632010923441","","","","","America/Bogota","","","",""
"52474","","CR 52 x CL 14  , Medellin","America/Bogota","-75.57999887441737","6.219971814090884","","","","","America/Bogota","","","",""
"52475","","CL 104E 82E-09, Medellin","America/Bogota","-75.57999778503445","6.306320311128576","","","","","America/Bogota","","","",""
"52476","","CL 50 64B-45, Medellin","America/Bogota","-75.57998873657948","6.255389170032252","","","","","America/Bogota","","","",""
"52477","","CR 81 100F-16, Medellin","America/Bogota","-75.579972326740872","6.300116679986377","","","","","America/Bogota","","","",""
"52478","","CL 104 82E-05, Medellin","America/Bogota","-75.57992801733721","6.304612192038531","","","","","America/Bogota","","","",""
"52479","","CR 82E x CL 103, Medellin","America/Bogota","-75.579913719989904","6.304177066433164","","","","","America/Bogota","","","",""
"52480","","CR 83 x CL 106B, Medellin","America/Bogota","-75.579904169184417","6.307865484911058","","","","","America/Bogota","","","",""
"52481","","CR 76 96B-13, Medellin","America/Bogota","-75.579895474402534","6.294845871433209","","","","","America/Bogota","","","",""
"52482","","CL 80 73-20, Medellin","America/Bogota","-75.57988727733067","6.281117487717225","","","","","America/Bogota","","","",""
"52483","","CL 30A 55-64, Medellin","America/Bogota","-75.579877390215913","6.233110166108229","","","","","America/Bogota","","","",""
"52484","","CL 104D 82E-07, Medellin","America/Bogota","-75.57987150683006","6.30555393500476","","","","","America/Bogota","","","",""
"52485","","CR 76 96-84, Medellin","America/Bogota","-75.5798695018172","6.29458759404699","","","","","America/Bogota","","","",""
"52486","","CR 82E 104D-14, Medellin","America/Bogota","-75.579843098939577","6.306155646968686","","","","","America/Bogota","","","",""
"52487","","CL 100A 79-28, Medellin","America/Bogota","-75.579802144096263","6.298739699021408","","","","","America/Bogota","","","",""
"52488","","CR 81 x CL 98CC, Medellin","America/Bogota","-75.579777652661079","6.299035595237529","","","","","America/Bogota","","","",""
"52489","","CR 82E 104CC-14, Medellin","America/Bogota","-75.579777301090132","6.305528297990616","","","","","America/Bogota","","","",""
"52490","","CR 80 100F-25, Medellin","America/Bogota","-75.57976674730341","6.300182728271867","","","","","America/Bogota","","","",""
"52491","","CR 72A x CL 79, Medellin","America/Bogota","-75.579736629836432","6.279444253552998","","","","","America/Bogota","","","",""
"52492","","CR 74 89A-81, Medellin","America/Bogota","-75.57967284803631","6.286546773122104","","","","","America/Bogota","","","",""
"52493","","CL 92 74A-23, Medellin","America/Bogota","-75.579671650928518","6.288499204834318","","","","","America/Bogota","","","",""
"52494","","CR 69 73-25, Medellin","America/Bogota","-75.579663641244863","6.273820407228194","","","","","America/Bogota","","","",""
"52495","","CL 92 74A-22, Medellin","America/Bogota","-75.579659647394024","6.288609641757827","","","","","America/Bogota","","","",""
"52496","","CR 80 100B-12, Medellin","America/Bogota","-75.579629034190148","6.299033013834761","","","","","America/Bogota","","","",""
"52497","","CR 76 97A-21, Medellin","America/Bogota","-75.579619190404472","6.295670097163432","","","","","America/Bogota","","","",""
"52498","","CR 65 x CL 59A, Medellin","America/Bogota","-75.57961144982977","6.261987484274096","","","","","America/Bogota","","","",""
"52499","","CL 80 x CR 72A, Medellin","America/Bogota","-75.579603725073426","6.280539658618387","","","","","America/Bogota","","","",""
"52500","","CL 101 78A-57, Medellin","America/Bogota","-75.579586029978444","6.300181473998046","","","","","America/Bogota","","","",""
"52501","","Autopista Sur x CL 63A","America/Bogota","-75.579562138533902","6.244110560584295","","","","","America/Bogota","","","",""
"52502","","CR 74 89A-88, Medellin","America/Bogota","-75.579552656008431","6.286565687333185","","","","","America/Bogota","","","",""
"52503","","CR 83 x CL 106CA, Medellin","America/Bogota","-75.579543620035338","6.308471691181946","","","","","America/Bogota","","","",""
"52504","","CL 101AA x CR 101A, Medellin","America/Bogota","-75.579514201609541","6.30101751797182","","","","","America/Bogota","","","",""
"52505","","CR 76 97A-04, Medellin","America/Bogota","-75.579482223445069","6.295754672768227","","","","","America/Bogota","","","",""
"52506","","CR 72A x CL 79, Medellin","America/Bogota","-75.579426417745026","6.279487841781394","","","","","America/Bogota","","","",""
"52507","","CR 82A - 106C, Medellin","America/Bogota","-75.579403551104534","6.30841286780303","","","","","America/Bogota","","","",""
"52508","","CR 69 73-20, Medellin","America/Bogota","-75.579383698768794","6.273889091835201","","","","","America/Bogota","","","",""
"52509","","CL 73 67-35, Medellin","America/Bogota","-75.57937354233016","6.27341491217035","","","","","America/Bogota","","","",""
"52510","","CL 73 x CR 67, Medellin","America/Bogota","-75.57935197458346","6.27354803821973","","","","","America/Bogota","","","",""
"52511","","CR 72A x CL 79, Medellin","America/Bogota","-75.579333556197838","6.279611649967585","","","","","America/Bogota","","","",""
"52512","","CL 20D x CR 73 2, Bello","America/Bogota","-75.579314678140349","6.310564701262504","","","","","America/Bogota","","","",""
"52513","","CR 64B x CL 50, Medellin","America/Bogota","-75.579287224368827","6.255556648096355","","","","","America/Bogota","","","",""
"52514","","CL 20D x CR 73 1, Bello","America/Bogota","-75.579281734094735","6.310498106435332","","","","","America/Bogota","","","",""
"52515","","CL 105 x CR 82C, Medellin","America/Bogota","-75.579255940731613","6.306660635068289","","","","","America/Bogota","","","",""
"52516","","CR 48 x CL 11C, Medellin","America/Bogota","-75.579199150972826","6.195884537990023","","","","","America/Bogota","","","",""
"52518","","CR 76 98-75, Medellin","America/Bogota","-75.57919214488156","6.29663225370872","","","","","America/Bogota","","","",""
"52519","","CR 43A 21 Sur-219, Medellin","America/Bogota","-75.579188613057113","6.184583820983244","","","","","America/Bogota","","","",""
"52520","","CR 69 73-119, Medellin","America/Bogota","-75.57918790193574","6.274498986345367","","","","","America/Bogota","","","",""
"52521","","CL 50 x CR 63, Medellin","America/Bogota","-75.579146941767206","6.254990742821661","","","","","America/Bogota","","","",""
"52522","","CL 50 64A-01, Medellin","America/Bogota","-75.579138639139273","6.255325597576729","","","","","America/Bogota","","","",""
"52523","","CL 98 75B-44, Medellin","America/Bogota","-75.579069119512056","6.296340804895811","","","","","America/Bogota","","","",""
"52524","","CR 75 95-71, Medellin","America/Bogota","-75.579061246060647","6.292733412124579","","","","","America/Bogota","","","",""
"52525","","CR 80 101C-11, Medellin","America/Bogota","-75.579027153238727","6.30149229339496","","","","","America/Bogota","","","",""
"52526","","CR 75 95-74, Medellin","America/Bogota","-75.579008951390733","6.292718754402447","","","","","America/Bogota","","","",""
"52527","","CR 67 x CL 72, Medellin","America/Bogota","-75.578998709601805","6.273448704758815","","","","","America/Bogota","","","",""
"52528","","CR 76 98-42, Medellin","America/Bogota","-75.57899445312205","6.296717156286244","","","","","America/Bogota","","","",""
"52529","","CL 94 74A-17, Medellin","America/Bogota","-75.578986714725175","6.290592998501559","","","","","America/Bogota","","","",""
"52530","","CR 78 99C-11, Medellin","America/Bogota","-75.578973425897814","6.298539659779358","","","","","America/Bogota","","","",""
"52531","","CL 94 74A-22, Medellin","America/Bogota","-75.578965132825843","6.290699812244224","","","","","America/Bogota","","","",""
"52532","","CR 80 101C-04, Medellin","America/Bogota","-75.578900715977156","6.301334544161866","","","","","America/Bogota","","","",""
"52533","","CR 82 x CL 105A, Medellin","America/Bogota","-75.578860765084059","6.307218713962049","","","","","America/Bogota","","","",""
"52534","","CR 61 x CL 46, Medellin","America/Bogota","-75.578827322906264","6.249983858190234","","","","","America/Bogota","","","",""
"52535","","CL 102B x CR 80, Medellin","America/Bogota","-75.578814701868424","6.30288113147872","","","","","America/Bogota","","","",""
"52536","","CR 78 x CL 100, Medellin","America/Bogota","-75.578796352011324","6.298499734522617","","","","","America/Bogota","","","",""
"52537","","CR 82 x CL 106D, Medellin","America/Bogota","-75.578796526191496","6.308734975342624","","","","","America/Bogota","","","",""
"52538","","CR 81A x CL 106, Medellin","America/Bogota","-75.578771340935788","6.307681020702906","","","","","America/Bogota","","","",""
"52539","","CR 80 101D-09, Medellin","America/Bogota","-75.578751801591352","6.302121853797005","","","","","America/Bogota","","","",""
"52540","","CR 60 x CL 42, Medellin","America/Bogota","-75.578735883217178","6.245166584076473","","","","","America/Bogota","","","",""
"52541","","CL 105 81A-, Medellin","America/Bogota","-75.578727717994695","6.307196035829596","","","","","America/Bogota","","","",""
"52542","","CR 82 106A-02, Medellin","America/Bogota","-75.57871864194766","6.307842370991214","","","","","America/Bogota","","","",""
"52543","","CR 63 x CL 49A, Medellin","America/Bogota","-75.578686756725915","6.252792948718761","","","","","America/Bogota","","","",""
"52544","","CR 82A 106B-, Medellin","America/Bogota","-75.578680268032429","6.308737841510751","","","","","America/Bogota","","","",""
"52545","","CL 80 x CR 72, Medellin","America/Bogota","-75.578675300116416","6.279911129566016","","","","","America/Bogota","","","",""
"52546","","CR 80 10D-60, Medellin","America/Bogota","-75.57864219543562","6.302661113536137","","","","","America/Bogota","","","",""
"52547","","CL 98 x CR 75A, Medellin","America/Bogota","-75.578634346060724","6.296154591734222","","","","","America/Bogota","","","",""
"52548","","CL 80 72-26, Medellin","America/Bogota","-75.578629664515645","6.280102164047953","","","","","America/Bogota","","","",""
"52549","","CR 80 103A- VIA, Medellin","America/Bogota","-75.578624001065293","6.303827401686933","","","","","America/Bogota","","","",""
"52550","","CR 75 96-81, Medellin","America/Bogota","-75.578619851949696","6.294094336541727","","","","","America/Bogota","","","",""
"52551","","CR 75 96-60, Medellin","America/Bogota","-75.57858445592079","6.294024727641824","","","","","America/Bogota","","","",""
"52552","","CR 52 x CL 24, Medellin","America/Bogota","-75.578567387605389","6.224811623263792","","","","","America/Bogota","","","",""
"52553","","CL 83 72C-04, Medellin","America/Bogota","-75.578549967652023","6.282695526517337","","","","","America/Bogota","","","",""
"52555","","CR 52 x CL 24, Medellin","America/Bogota","-75.578497343315846","6.225702110578072","","","","","America/Bogota","","","",""
"52556","","CL 99B 76-52, Medellin","America/Bogota","-75.578489706535024","6.297642521424769","","","","","America/Bogota","","","",""
"52557","","CR 82 107A-05, Medellin","America/Bogota","-75.578474115762361","6.309495874090286","","","","","America/Bogota","","","",""
"52558","","CR 48 8 Sur-, Medellin","America/Bogota","-75.578458771828252","6.196629871172103","","","","","America/Bogota","","","",""
"52559","","CR 69 x CL 78B, Medellin","America/Bogota","-75.578449495373391","6.276226411149004","","","","","America/Bogota","","","",""
"52560","","CR 78 x CL 101A, Medellin","America/Bogota","-75.578449845525171","6.300304669083896","","","","","America/Bogota","","","",""
"52561","","CR 72C x CL 83, Medellin","America/Bogota","-75.578424570994855","6.282766995577148","","","","","America/Bogota","","","",""
"52563","","CL 99 75A-33, Medellin","America/Bogota","-75.57836358163614","6.297432372580224","","","","","America/Bogota","","","",""
"52564","","CL 71 65-237, Medellin","America/Bogota","-75.578361824211129","6.271125994740525","","","","","America/Bogota","","","",""
"52565","","CR 72 89B-42, Medellin","America/Bogota","-75.57833280779542","6.285374508468516","","","","","America/Bogota","","","",""
"52566","","CR 80 103A-180, Medellin","America/Bogota","-75.578326728940993","6.303929823413418","","","","","America/Bogota","","","",""
"52567","","CL 108 82-82, Medellin","America/Bogota","-75.578294548695951","6.310078968277781","","","","","America/Bogota","","","",""
"52568","","CL 101BB 77-75, Medellin","America/Bogota","-75.578282709929766","6.3018537761635","","","","","America/Bogota","","","",""
"52569","","CR 78 x CL 101A, Medellin","America/Bogota","-75.578271644177974","6.300256600927706","","","","","America/Bogota","","","",""
"52570","","CR 52 25-, Medellin","America/Bogota","-75.578268796861067","6.22630390080919","","","","","America/Bogota","","","",""
"52571","","CR 82 x CL 107A, Medellin","America/Bogota","-75.578260443820014","6.309591730238592","","","","","America/Bogota","","","",""
"52572","","CR 60 x CL 41, Medellin","America/Bogota","-75.578253436139065","6.243669801872938","","","","","America/Bogota","","","",""
"52573","","CL 21 Sur x CR 41AA, Medellin","America/Bogota","-75.578230639753201","6.182830010955614","","","","","America/Bogota","","","",""
"52574","","CR 72 90-19, Medellin","America/Bogota","-75.578195344443046","6.285560002531476","","","","","America/Bogota","","","",""
"52575","","CR 82 x CL 107B, Medellin","America/Bogota","-75.578186478458008","6.3095990838186","","","","","America/Bogota","","","",""
"52576","","CL 71 x  65  , Medellin","America/Bogota","-75.578183134745075","6.271317753089885","","","","","America/Bogota","","","",""
"52577","","CL 44 x CR 59, Medellin","America/Bogota","-75.578182384156747","6.247420319963489","","","","","America/Bogota","","","",""
"52578","","CR 82 107B-06, Medellin","America/Bogota","-75.578158401455511","6.309440673773745","","","","","America/Bogota","","","",""
"52579","","CR 43A 17 Sur-23, Medellin","America/Bogota","-75.578132076146716","6.1872093035406","","","","","America/Bogota","","","",""
"52580","","CR 74 94-85, Medellin","America/Bogota","-75.578124748214293","6.291219718037182","","","","","America/Bogota","","","",""
"52581","","CR 62 x CL 33, Medellin","America/Bogota","-75.578121655097149","6.240065660455133","","","","","America/Bogota","","","",""
"52582","","CR 52 x CL 25, Medellin","America/Bogota","-75.578111299195939","6.226032048772423","","","","","America/Bogota","","","",""
"52583","","CL 21 Sur x CR 41AA, Medellin","America/Bogota","-75.578102716102379","6.182879215131678","","","","","America/Bogota","","","",""
"52584","","CR 69 79-15, Medellin","America/Bogota","-75.578038342637015","6.276917669538935","","","","","America/Bogota","","","",""
"52585","","CR 73 92-19, Medellin","America/Bogota","-75.578026383631283","6.288173138675463","","","","","America/Bogota","","","",""
"52586","","CR 80 x CL 104  , Medellin","America/Bogota","-75.578024600179205","6.304640727564345","","","","","America/Bogota","","","",""
"52587","","CL 78A 67-54, Medellin","America/Bogota","-75.578019618215777","6.275665494236582","","","","","America/Bogota","","","",""
"52588","","CR 68A x CL 78B, Medellin","America/Bogota","-75.577978673876558","6.275794547075337","","","","","America/Bogota","","","",""
"52589","","CL 24 50-43, Medellin","America/Bogota","-75.577971830027934","6.224416669225177","","","","","America/Bogota","","","",""
"52590","","CL 44 x CR 59, Medellin","America/Bogota","-75.57796106855784","6.24734863636511","","","","","America/Bogota","","","",""
"52591","","CR 69 79-28, Medellin","America/Bogota","-75.577933828141582","6.276862034361474","","","","","America/Bogota","","","",""
"52592","","CR 43A x CL 17, Medellin","America/Bogota","-75.577797060557955","6.187302455819031","","","","","America/Bogota","","","",""
"52593","","CL 103 77B-, Medellin","America/Bogota","-75.577798137799675","6.304621014076897","","","","","America/Bogota","","","",""
"52594","","CR 60 x CL 41, Medellin","America/Bogota","-75.577782073218756","6.242284604588946","","","","","America/Bogota","","","",""
"52595","","CL 98 74B-22, Medellin","America/Bogota","-75.577734696146464","6.29590445461939","","","","","America/Bogota","","","",""
"52596","","CR 65 x CL 59A, Medellin","America/Bogota","-75.577718213540223","6.264990354216748","","","","","America/Bogota","","","",""
"52597","","CL 71 65-173, Medellin","America/Bogota","-75.57769380533253","6.270573518349242","","","","","America/Bogota","","","",""
"52598","","CL 91A 72-23, Medellin","America/Bogota","-75.577687869475852","6.286001439592651","","","","","America/Bogota","","","",""
"52599","","CL 95 73B-22, Medellin","America/Bogota","-75.577671625065676","6.291643790587583","","","","","America/Bogota","","","",""
"52600","","CR 69 79C-27, Medellin","America/Bogota","-75.577664554430513","6.27746943946787","","","","","America/Bogota","","","",""
"52601","","CR 80 x CL 104AA, Medellin","America/Bogota","-75.5776526703076","6.304956664995408","","","","","America/Bogota","","","",""
"52603","","CR 76 100-09, Medellin","America/Bogota","-75.577629921208313","6.298513693531101","","","","","America/Bogota","","","",""
"52604","","CL 91A 72-18, Medellin","America/Bogota","-75.577621398688152","6.286134079377056","","","","","America/Bogota","","","",""
"52605","","CR 69 x CL 79C, Medellin","America/Bogota","-75.577611096748484","6.277455378306575","","","","","America/Bogota","","","",""
"52606","","CL 103 77B-56, Medellin","America/Bogota","-75.577595110279276","6.303077780746683","","","","","America/Bogota","","","",""
"52607","","CR 48 7 Sur-50, Medellin","America/Bogota","-75.577562201867522","6.201043267055263","","","","","America/Bogota","","","",""
"52608","","CL 25 25-65, Medellin","America/Bogota","-75.577556582106908","6.225559077590217","","","","","America/Bogota","","","",""
"52609","","CR 48 7 Sur-50, Medellin","America/Bogota","-75.577544119075142","6.20125493656027","","","","","America/Bogota","","","",""
"52610","","CL 103 77B-37, Medellin","America/Bogota","-75.577508409933898","6.302870644840107","","","","","America/Bogota","","","",""
"52612","","CR 48A 7-442, Medellin","America/Bogota","-75.577504615949906","6.21281931742738","","","","","America/Bogota","","","",""
"52613","","CR 81 x CL 106A, Medellin","America/Bogota","-75.577463240324306","6.307877370938743","","","","","America/Bogota","","","",""
"52614","","CR 76 100-66, Medellin","America/Bogota","-75.577454283126002","6.298624004146975","","","","","America/Bogota","","","",""
"52615","","CR 48 x CL 5, Medellin","America/Bogota","-75.577370716047795","6.200187370440489","","","","","America/Bogota","","","",""
"52616","","CR 48 x CL 5, Medellin","America/Bogota","-75.577359068176676","6.200300397398221","","","","","America/Bogota","","","",""
"52617","","CR 80 x CL 104B, Medellin","America/Bogota","-75.577356417629034","6.304953634479125","","","","","America/Bogota","","","",""
"52618","","CL 71 65-137, Medellin","America/Bogota","-75.577354934913743","6.270319398820108","","","","","America/Bogota","","","",""
